Time(s),position(rad)_axis_1,position(rad)_axis_2,position(rad)_axis_3,position(rad)_axis_4,position(rad)_axis_5,position(rad)_axis_6
923.44098,0,0,0,0,0.17854,0
923.47431,0,0,0,0,0.11604,0
923.50764,0,0,0,0,0.05355,0
923.54097,0,0,0,0,-0.01043,0
923.5743,0,0,0,0,-0.08144,0
923.60763,0,0,0,0,-0.14393,0
923.64096,0,0,0,0,-0.20643,0
923.67429,0,0,0,0,-0.26892,0
923.70762,0,0,0,0,-0.33141,0
923.74095,0,0,0,0,-0.39789,0
923.77428,0,0,0,0,-0.4664,0
923.80761,0,0,0,0,-0.52889,0
923.84094,0,0,0,0,-0.59139,0
923.87427,0,0,0,0,-0.65388,0
923.9076,0,0,0,0,-0.71637,0
923.94093,0,0,0,0,-0.78535,0
923.97426,0,0,0,0,-0.85136,0
924.00759,0,0,0,0,-0.91386,0
924.04092,0,0,0,0,-0.97635,0
924.07425,0,0,0,0,-1.03884,0
924.10758,0,0,0,0,-1.10134,0
924.14091,0,0,0,0,-1.1728,0
924.17424,0,0,0,0,-1.23632,0
924.20757,0,0,0,0,-1.29882,0
924.2409,0,0,0,0,-1.36131,0
924.27423,0,0,0,0,-1.42381,0
924.30756,0,0,0,0,-1.48735,0
924.34089,0,0,0,0,-1.55879,0
924.37422,0,0,0,0,-1.62129,0
924.40755,0,0,0,0,-1.68378,0
924.44088,0,0,0,0,-1.74627,0
924.47421,0,0,0,0,-1.80877,0
924.50754,0,0,0,0,-1.87126,0
924.54087,0,0,0,0,-1.9298,0
924.5742,0,0,0,0,-1.9775,0
924.60753,0,0,0,0,-2.01916,0
924.64086,0,0,0,0,-2.06082,0
924.67419,0,0,0,0,-2.09124,0
924.70752,0,0,0,0,-2.11207,0
924.74085,0,0,0,0,-2.13291,0
924.77418,0,0,0,0,-2.14687,0
924.80751,0,0,0,0,-2.15728,0
924.84084,0,0,0,0,-2.1677,0
924.87417,0,0,0,0,-2.17,0
924.9075,0,0,0,0,-2.16147,0
924.94083,0,0,0,0,-2.15105,0
924.97416,0,0,0,0,-2.13128,0
925.00749,0,0,0,0,-2.10067,0
925.04082,0,0,0,0,-2.05903,0
925.07415,0,0,0,0,-2.00634,0
925.10748,0,0,0,0,-1.94385,0
925.14081,0,0,0,0,-1.88136,0
925.17414,0,0,0,0,-1.81886,0
925.20747,0,0,0,0,-1.75637,0
925.2408,0,0,0,0,-1.69388,0
925.27413,0,0,0,0,-1.63138,0
925.30746,0,0,0,0,-1.56537,0
925.34079,0,0,0,0,-1.49639,0
925.37412,0,0,0,0,-1.4339,0
925.40745,0,0,0,0,-1.37141,0
925.44078,0,0,0,0,-1.30891,0
925.47411,0,0,0,0,-1.24642,0
925.50744,0,0,0,0,-1.17791,0
925.54077,0,0,0,0,-1.11143,0
925.5741,0,0,0,0,-1.04894,0
925.60743,0,0,0,0,-0.98644,0
925.64076,0,0,0,0,-0.92395,0
925.67409,0,0,0,0,-0.86146,0
925.70742,0,0,0,0,-0.79046,0
925.74075,0,0,0,0,-0.72647,0
925.77408,0,0,0,0,-0.66397,0
925.80741,0,0,0,0,-0.60148,0
925.84074,0,0,0,0,-0.53899,0
925.87407,0,0,0,0,-0.47591,0
925.9074,0,0,0,0,-0.404,0
925.94073,0,0,0,0,-0.34151,0
925.97406,0,0,0,0,-0.27901,0
926.00739,0,0,0,0,-0.21652,0
926.04072,0,0,0,0,-0.15403,0
926.07405,0,0,0,0,-0.08845,0
926.10738,0,0,0,0,-0.01904,0
926.14071,0,0,0,0,0.04346,0
926.17404,0,0,0,0,0.10595,0
926.20737,0,0,0,0,0.16844,0
926.2407,0,0,0,0,0.23094,0
926.27403,0,0,0,0,0.299,0
926.30736,0,0,0,0,0.36592,0
926.34069,0,0,0,0,0.42842,0
926.37402,0,0,0,0,0.49091,0
926.40735,0,0,0,0,0.55341,0
926.44068,0,0,0,0,0.6159,0
926.47401,0,0,0,0,0.67839,0
926.50734,0,0,0,0,0.74937,0
926.54067,0,0,0,0,0.81338,0
926.574,0,0,0,0,0.87587,0
926.60733,0,0,0,0,0.93837,0
926.64066,0,0,0,0,1.00086,0
926.67399,0,0,0,0,1.06392,0
926.70732,0,0,0,0,1.13585,0
926.74065,0,0,0,0,1.19834,0
926.77398,0,0,0,0,1.26084,0
926.80731,0,0,0,0,1.32333,0
926.84064,0,0,0,0,1.38582,0
926.87397,0,0,0,0,1.45137,0
926.9073,0,0,0,0,1.52081,0
926.94063,0,0,0,0,1.58331,0
926.97396,0,0,0,0,1.6458,0
927.00729,0,0,0,0,1.70829,0
927.04062,0,0,0,0,1.77079,0
927.07395,0,0,0,0,1.83883,0
927.10728,0,0,0,0,1.90578,0
927.14061,0,0,0,0,1.96827,0
927.17394,0,0,0,0,2.03076,0
927.20727,0,0,0,0,2.09326,0
927.2406,0,0,0,0,2.15575,0
927.27393,0,0,0,0,2.21824,0
927.30726,0,0,0,0,2.28074,0
927.34059,0,0,0,0,2.33436,0
927.37392,0,0,0,0,2.37715,0
927.40725,0,0,0,0,2.40911,0
927.44058,0,0,0,0,2.43012,0
927.47391,0,0,0,0,2.44,0
927.50724,0,0,0,0,2.44,0
927.54057,0,0,0,0,2.44,0
927.5739,0,0,0,0,2.43644,0
927.60723,0,0,0,0,2.41561,0
927.64056,0,0,0,0,2.38955,0
927.67389,0,0,0,0,2.34486,0
927.70722,0,0,0,0,2.28934,0
927.74055,0,0,0,0,2.22684,0
927.77388,0,0,0,0,2.16435,0
927.80721,0,0,0,0,2.10186,0
927.84054,0,0,0,0,2.03936,0
927.87387,0,0,0,0,1.97687,0
927.9072,0,0,0,0,1.90844,0
927.94053,0,0,0,0,1.84188,0
927.97386,0,0,0,0,1.77939,0
928.00719,0,0,0,0,1.71689,0
928.04052,0,0,0,0,1.6544,0
928.07385,0,0,0,0,1.59191,0
928.10718,0,0,0,0,1.52098,0
928.14051,0,0,0,0,1.45692,0
928.17384,0,0,0,0,1.39443,0
928.20717,0,0,0,0,1.33193,0
928.2405,0,0,0,0,1.26944,0
928.27383,0,0,0,0,1.20643,0
928.30716,0,0,0,0,1.13445,0
928.34049,0,0,0,0,1.07196,0
928.37382,0,0,0,0,1.00946,0
928.40715,0,0,0,0,0.94697,0
928.44048,0,0,0,0,0.88448,0
928.47381,0,0,0,0,0.81898,0
928.50714,0,0,0,0,0.74949,0
928.54047,0,0,0,0,0.68699,0
928.5738,0,0,0,0,0.6245,0
928.60713,0,0,0,0,0.56201,0
928.64046,0,0,0,0,0.49951,0
928.67379,0,0,0,0,0.43152,0
928.70712,0,0,0,0,0.36453,0
928.74045,0,0,0,0,0.30203,0
928.77378,0,0,0,0,0.23954,0
928.80711,0,0,0,0,0.17704,0
928.84044,0,0,0,0,0.11455,0
928.87377,0,0,0,0,0.04407,0
928.9071,0,0,0,0,-0.02044,0
928.94043,0,0,0,0,-0.08293,0
928.97376,0,0,0,0,-0.14542,0
929.00709,0,0,0,0,-0.20792,0
929.04042,0,0,0,0,-0.27048,0
929.07375,0,0,0,0,-0.34291,0
929.10708,0,0,0,0,-0.4054,0
929.14041,0,0,0,0,-0.46789,0
929.17374,0,0,0,0,-0.53039,0
929.20707,0,0,0,0,-0.59288,0
929.2404,0,0,0,0,-0.65794,0
929.27373,0,0,0,0,-0.72787,0
929.30706,0,0,0,0,-0.79036,0
929.34039,0,0,0,0,-0.85286,0
929.37372,0,0,0,0,-0.91535,0
929.40705,0,0,0,0,-0.97784,0
929.44038,0,0,0,0,-1.04539,0
929.47371,0,0,0,0,-1.11283,0
929.50704,0,0,0,0,-1.17532,0
929.54037,0,0,0,0,-1.23782,0
929.5737,0,0,0,0,-1.30031,0
929.60703,0,0,0,0,-1.36281,0
929.64036,0,0,0,0,-1.43285,0
929.67369,0,0,0,0,-1.49779,0
929.70702,0,0,0,0,-1.56029,0
929.74035,0,0,0,0,-1.62278,0
929.77368,0,0,0,0,-1.68527,0
929.80701,0,0,0,0,-1.74777,0
929.84034,0,0,0,0,-1.82026,0
929.87367,0,0,0,0,-1.8823,0
929.907,0,0,0,0,-1.93525,0
929.94033,0,0,0,0,-1.99516,0
929.97366,0,0,0,0,-2.03682,0
930.00699,0,0,0,0,-2.07637,0
930.04032,0,0,0,0,-2.10507,0
930.07365,0,0,0,0,-2.12591,0
930.10698,0,0,0,0,-2.14337,0
930.14031,0,0,0,0,-2.15378,0
930.17364,0,0,0,0,-2.1642,0
930.20697,0,0,0,0,-2.17,0
930.2403,0,0,0,0,-2.16497,0
930.27363,0,0,0,0,-2.14911,0
930.30696,0,0,0,0,-2.12828,0
930.34029,0,0,0,0,-2.09489,0
930.37362,0,0,0,0,-2.05322,0
930.40695,0,0,0,0,-2.00445,0
930.44028,0,0,0,0,-1.94485,0
930.47361,0,0,0,0,-1.88236,0
930.50694,0,0,0,0,-1.81986,0
930.54027,0,0,0,0,-1.75737,0
930.5736,0,0,0,0,-1.69488,0
930.60693,0,0,0,0,-1.62278,0
930.64026,0,0,0,0,-1.55989,0
930.67359,0,0,0,0,-1.49739,0
930.70692,0,0,0,0,-1.4349,0
930.74025,0,0,0,0,-1.37241,0
930.77358,0,0,0,0,-1.30823,0
930.80691,0,0,0,0,-1.23742,0
930.84024,0,0,0,0,-1.17493,0
930.87357,0,0,0,0,-1.11243,0
930.9069,0,0,0,0,-1.04994,0
930.94023,0,0,0,0,-0.98744,0
930.97356,0,0,0,0,-0.92078,0
931.00689,0,0,0,0,-0.85246,0
931.04022,0,0,0,0,-0.78996,0
931.07355,0,0,0,0,-0.72747,0
931.10688,0,0,0,0,-0.66498,0
931.14021,0,0,0,0,-0.60248,0
931.17354,0,0,0,0,-0.53332,0
931.20687,0,0,0,0,-0.46749,0
931.2402,0,0,0,0,-0.405,0
931.27353,0,0,0,0,-0.34251,0
931.30686,0,0,0,0,-0.28001,0
931.34019,0,0,0,0,-0.21752,0
931.37352,0,0,0,0,-0.15503,0
931.40685,0,0,0,0,-0.08295,0
931.44018,0,0,0,0,-0.02004,0
931.47351,0,0,0,0,0.04246,0
931.50684,0,0,0,0,0.10495,0
931.54017,0,0,0,0,0.16744,0
931.5735,0,0,0,0,0.23159,0
931.60683,0,0,0,0,0.30243,0
931.64016,0,0,0,0,0.36493,0
931.67349,0,0,0,0,0.42742,0
931.70682,0,0,0,0,0.48991,0
931.74015,0,0,0,0,0.55241,0
931.77348,0,0,0,0,0.61905,0
931.80681,0,0,0,0,0.68739,0
931.84014,0,0,0,0,0.74989,0
931.87347,0,0,0,0,0.81238,0
931.9068,0,0,0,0,0.87487,0
931.94013,0,0,0,0,0.93737,0
931.97346,0,0,0,0,1.00651,0
932.00679,0,0,0,0,1.07236,0
932.04012,0,0,0,0,1.13485,0
932.07345,0,0,0,0,1.19734,0
932.10678,0,0,0,0,1.25984,0
932.14011,0,0,0,0,1.32233,0
932.17344,0,0,0,0,1.38482,0
932.20677,0,0,0,0,1.45687,0
932.2401,0,0,0,0,1.51981,0
932.27343,0,0,0,0,1.58231,0
932.30676,0,0,0,0,1.6448,0
932.34009,0,0,0,0,1.70729,0
932.37342,0,0,0,0,1.77142,0
932.40675,0,0,0,0,1.84228,0
932.44008,0,0,0,0,1.90477,0
932.47341,0,0,0,0,1.96727,0
932.50674,0,0,0,0,2.02976,0
932.54007,0,0,0,0,2.09226,0
932.5734,0,0,0,0,2.15887,0
932.60673,0,0,0,0,2.22724,0
932.64006,0,0,0,0,2.28478,0
932.67339,0,0,0,0,2.33686,0
932.70672,0,0,0,0,2.37736,0
932.74005,0,0,0,0,2.40861,0
932.77338,0,0,0,0,2.43324,0
932.80671,0,0,0,0,2.44,0
932.84004,0,0,0,0,2.44,0
932.87337,0,0,0,0,2.44,0
932.9067,0,0,0,0,2.43172,0
932.94003,0,0,0,0,2.4213,0
932.97336,0,0,0,0,2.39266,0
933.00669,0,0,0,0,2.34236,0
933.04002,0,0,0,0,2.29028,0
933.07335,0,0,0,0,2.22784,0
933.10668,0,0,0,0,2.16535,0
933.14001,0,0,0,0,2.10286,0
933.17334,0,0,0,0,2.04036,0
933.20667,0,0,0,0,1.97585,0
933.24,0,0,0,0,1.90538,0
933.27333,0,0,0,0,1.84288,0
933.30666,0,0,0,0,1.78039,0
933.33999,0,0,0,0,1.71789,0
933.37332,0,0,0,0,1.6554,0
933.40665,0,0,0,0,1.58839,0
933.43998,0,0,0,0,1.52041,0
933.47331,0,0,0,0,1.45792,0
933.50664,0,0,0,0,1.39543,0
933.53997,0,0,0,0,1.33293,0
933.5733,0,0,0,0,1.27044,0
933.60663,0,0,0,0,1.20093,0
933.63996,0,0,0,0,1.13545,0
933.67329,0,0,0,0,1.07296,0
933.70662,0,0,0,0,1.01046,0
933.73995,0,0,0,0,0.94797,0
933.77328,0,0,0,0,0.88548,0
933.80661,0,0,0,0,0.81348,0
933.83994,0,0,0,0,0.75049,0
933.87327,0,0,0,0,0.68799,0
933.9066,0,0,0,0,0.6255,0
933.93993,0,0,0,0,0.56301,0
933.97326,0,0,0,0,0.49893,0
934.00659,0,0,0,0,0.42802,0
934.03992,0,0,0,0,0.36553,0
934.07325,0,0,0,0,0.30303,0
934.10658,0,0,0,0,0.24054,0
934.13991,0,0,0,0,0.17804,0
934.17324,0,0,0,0,0.11147,0
934.20657,0,0,0,0,0.04306,0
934.2399,0,0,0,0,-0.01944,0
934.27323,0,0,0,0,-0.08193,0
934.30656,0,0,0,0,-0.14442,0
934.33989,0,0,0,0,-0.20692,0
934.37322,0,0,0,0,-0.27598,0
934.40655,0,0,0,0,-0.34191,0
934.43988,0,0,0,0,-0.4044,0
934.47321,0,0,0,0,-0.46689,0
934.50654,0,0,0,0,-0.52939,0
934.53987,0,0,0,0,-0.59188,0
934.5732,0,0,0,0,-0.66344,0
934.60653,0,0,0,0,-0.72687,0
934.63986,0,0,0,0,-0.78936,0
934.67319,0,0,0,0,-0.85186,0
934.70652,0,0,0,0,-0.91435,0
934.73985,0,0,0,0,-0.97798,0
934.77318,0,0,0,0,-1.04934,0
934.80651,0,0,0,0,-1.11183,0
934.83984,0,0,0,0,-1.17432,0
934.87317,0,0,0,0,-1.23682,0
934.9065,0,0,0,0,-1.29931,0
934.93983,0,0,0,0,-1.36544,0
934.97316,0,0,0,0,-1.4343,0
935.00649,0,0,0,0,-1.49679,0
935.03982,0,0,0,0,-1.55929,0
935.07315,0,0,0,0,-1.62178,0
935.10648,0,0,0,0,-1.68427,0
935.13981,0,0,0,0,-1.7529,0
935.17314,0,0,0,0,-1.81926,0
935.20647,0,0,0,0,-1.88176,0
935.2398,0,0,0,0,-1.93687,0
935.27313,0,0,0,0,-1.98895,0
935.30646,0,0,0,0,-2.03282,0
935.33979,0,0,0,0,-2.07449,0
935.37312,0,0,0,0,-2.10711,0
935.40645,0,0,0,0,-2.12891,0
935.43978,0,0,0,0,-2.14974,0
935.47311,0,0,0,0,-2.16028,0
935.50644,0,0,0,0,-2.17,0
935.53977,0,0,0,0,-2.17,0
935.5731,0,0,0,0,-2.16847,0
935.60643,0,0,0,0,-2.15416,0
935.63976,0,0,0,0,-2.12527,0
935.67309,0,0,0,0,-2.09889,0
935.70642,0,0,0,0,-2.05403,0
935.73975,0,0,0,0,-2.00195,0
935.77308,0,0,0,0,-1.94585,0
935.80641,0,0,0,0,-1.88336,0
935.83974,0,0,0,0,-1.82086,0
935.87307,0,0,0,0,-1.75837,0
935.9064,0,0,0,0,-1.69019,0
935.93973,0,0,0,0,-1.62338,0
935.97306,0,0,0,0,-1.56089,0
936.00639,0,0,0,0,-1.49839,0
936.03972,0,0,0,0,-1.4359,0
936.07305,0,0,0,0,-1.37341,0
936.10638,0,0,0,0,-1.30273,0
936.13971,0,0,0,0,-1.23842,0
936.17304,0,0,0,0,-1.17593,0
936.20637,0,0,0,0,-1.11343,0
936.2397,0,0,0,0,-1.05094,0
936.27303,0,0,0,0,-0.98818,0
936.30636,0,0,0,0,-0.91595,0
936.33969,0,0,0,0,-0.85346,0
936.37302,0,0,0,0,-0.79096,0
936.40635,0,0,0,0,-0.72847,0
936.43968,0,0,0,0,-0.66598,0
936.47301,0,0,0,0,-0.60073,0
936.50634,0,0,0,0,-0.53099,0
936.53967,0,0,0,0,-0.46849,0
936.573,0,0,0,0,-0.406,0
936.60633,0,0,0,0,-0.34351,0
936.63966,0,0,0,0,-0.28101,0
936.67299,0,0,0,0,-0.21327,0
936.70632,0,0,0,0,-0.14603,0
936.73965,0,0,0,0,-0.08353,0
936.77298,0,0,0,0,-0.02104,0
936.80631,0,0,0,0,0.04146,0
936.83964,0,0,0,0,0.10395,0
936.87297,0,0,0,0,0.16644,0
936.9063,0,0,0,0,0.23709,0
936.93963,0,0,0,0,0.30143,0
936.97296,0,0,0,0,0.36392,0
937.00629,0,0,0,0,0.42642,0
937.03962,0,0,0,0,0.48891,0
937.07295,0,0,0,0,0.55164,0
937.10628,0,0,0,0,0.6239,0
937.13961,0,0,0,0,0.68639,0
937.17294,0,0,0,0,0.74889,0
937.20627,0,0,0,0,0.81138,0
937.2396,0,0,0,0,0.87387,0
937.27293,0,0,0,0,0.9391,0
937.30626,0,0,0,0,1.00886,0
937.33959,0,0,0,0,1.07136,0
937.37292,0,0,0,0,1.13385,0
937.40625,0,0,0,0,1.19634,0
937.43958,0,0,0,0,1.25884,0
937.47291,0,0,0,0,1.32655,0
937.50624,0,0,0,0,1.39382,0
937.53957,0,0,0,0,1.45632,0
937.5729,0,0,0,0,1.51881,0
937.60623,0,0,0,0,1.58131,0
937.63956,0,0,0,0,1.6438,0
937.67289,0,0,0,0,1.70629,0
937.70622,0,0,0,0,1.77692,0
937.73955,0,0,0,0,1.84128,0
937.77288,0,0,0,0,1.90377,0
937.80621,0,0,0,0,1.96627,0
937.83954,0,0,0,0,2.02876,0
937.87287,0,0,0,0,2.09147,0
937.9062,0,0,0,0,2.16375,0
937.93953,0,0,0,0,2.22624,0
937.97286,0,0,0,0,2.28728,0
938.00619,0,0,0,0,2.33749,0
938.03952,0,0,0,0,2.37686,0
938.07285,0,0,0,0,2.40811,0
938.10618,0,0,0,0,2.43312,0
938.13951,0,0,0,0,2.44,0
938.17284,0,0,0,0,2.44,0
938.20617,0,0,0,0,2.44,0
938.2395,0,0,0,0,2.43522,0
938.27283,0,0,0,0,2.41961,0
938.30616,0,0,0,0,2.38755,0
938.33949,0,0,0,0,2.34589,0
938.37282,0,0,0,0,2.29134,0
938.40615,0,0,0,0,2.22884,0
938.43948,0,0,0,0,2.16635,0
938.47281,0,0,0,0,2.10386,0
938.50614,0,0,0,0,2.04136,0
938.53947,0,0,0,0,1.97887,0
938.5728,0,0,0,0,1.91638,0
938.60613,0,0,0,0,1.85388,0
938.63946,0,0,0,0,1.79139,0
938.67279,0,0,0,0,1.72889,0
938.70612,0,0,0,0,1.6664,0
938.73945,0,0,0,0,1.60391,0
938.77278,0,0,0,0,1.53998,0
938.80611,0,0,0,0,1.46892,0
938.83944,0,0,0,0,1.40643,0
938.87277,0,0,0,0,1.34393,0
938.9061,0,0,0,0,1.28144,0
938.93943,0,0,0,0,1.21894,0
938.97276,0,0,0,0,1.15645,0
939.00609,0,0,0,0,1.08962,0
939.03942,0,0,0,0,1.02146,0
939.07275,0,0,0,0,0.95897,0
939.10608,0,0,0,0,0.89648,0
939.13941,0,0,0,0,0.83398,0
939.17274,0,0,0,0,0.77149,0
939.20607,0,0,0,0,0.70216,0
939.2394,0,0,0,0,0.6365,0
939.27273,0,0,0,0,0.57401,0
939.30606,0,0,0,0,0.51151,0
939.33939,0,0,0,0,0.44902,0
939.37272,0,0,0,0,0.38652,0
939.40605,0,0,0,0,0.3147,0
939.43938,0,0,0,0,0.25154,0
939.47271,0,0,0,0,0.18904,0
939.50604,0,0,0,0,0.12655,0
939.53937,0,0,0,0,0.06406,0
939.5727,0,0,0,0,0.00016,0
939.60603,0,0,0,0,-0.07093,0
939.63936,0,0,0,0,-0.13342,0
939.67269,0,0,0,0,-0.19592,0
939.70602,0,0,0,0,-0.25841,0
939.73935,0,0,0,0,-0.32091,0
939.77268,0,0,0,0,-0.3873,0
939.80601,0,0,0,0,-0.45589,0
939.83934,0,0,0,0,-0.51839,0
939.87267,0,0,0,0,-0.58088,0
939.906,0,0,0,0,-0.64338,0
939.93933,0,0,0,0,-0.70587,0
939.97266,0,0,0,0,-0.77476,0
940.00599,0,0,0,0,-0.84086,0
940.03932,0,0,0,0,-0.90335,0
940.07265,0,0,0,0,-0.96584,0
940.10598,0,0,0,0,-1.02834,0
940.13931,0,0,0,0,-1.09083,0
940.17264,0,0,0,0,-1.16221,0
940.20597,0,0,0,0,-1.22582,0
940.2393,0,0,0,0,-1.28831,0
940.27263,0,0,0,0,-1.35081,0
940.30596,0,0,0,0,-1.4133,0
940.33929,0,0,0,0,-1.47676,0
940.37262,0,0,0,0,-1.54829,0
940.40595,0,0,0,0,-1.61078,0
940.43928,0,0,0,0,-1.67327,0
940.47261,0,0,0,0,-1.73577,0
940.50594,0,0,0,0,-1.79826,0
940.53927,0,0,0,0,-1.86076,0
940.5726,0,0,0,0,-1.92325,0
940.60593,0,0,0,0,-1.98145,0
940.63926,0,0,0,0,-2.02882,0
940.67259,0,0,0,0,-2.07049,0
940.70592,0,0,0,0,-2.10107,0
940.73925,0,0,0,0,-2.12786,0
940.77258,0,0,0,0,-2.14637,0
940.80591,0,0,0,0,-2.15678,0
940.83924,0,0,0,0,-2.1672,0
940.87257,0,0,0,0,-2.17,0
940.9059,0,0,0,0,-2.17,0
940.93923,0,0,0,0,-2.15311,0
940.97256,0,0,0,0,-2.13228,0
941.00589,0,0,0,0,-2.10217,0
941.03922,0,0,0,0,-2.06123,0
941.07255,0,0,0,0,-2.00945,0
941.10588,0,0,0,0,-1.95685,0
941.13921,0,0,0,0,-1.89436,0
941.17254,0,0,0,0,-1.83186,0
941.20587,0,0,0,0,-1.76937,0
941.2392,0,0,0,0,-1.70469,0
941.27253,0,0,0,0,-1.63438,0
941.30586,0,0,0,0,-1.57189,0
941.33919,0,0,0,0,-1.50939,0
941.37252,0,0,0,0,-1.4469,0
941.40585,0,0,0,0,-1.38441,0
941.43918,0,0,0,0,-1.31723,0
941.47251,0,0,0,0,-1.24942,0
941.50584,0,0,0,0,-1.18693,0
941.53917,0,0,0,0,-1.12443,0
941.5725,0,0,0,0,-1.06194,0
941.60583,0,0,0,0,-0.99944,0
941.63916,0,0,0,0,-0.92978,0
941.67249,0,0,0,0,-0.86446,0
941.70582,0,0,0,0,-0.80196,0
941.73915,0,0,0,0,-0.73947,0
941.77248,0,0,0,0,-0.67698,0
941.80581,0,0,0,0,-0.61448,0
941.83914,0,0,0,0,-0.54232,0
941.87247,0,0,0,0,-0.47949,0
941.9058,0,0,0,0,-0.417,0
941.93913,0,0,0,0,-0.35451,0
941.97246,0,0,0,0,-0.29201,0
942.00579,0,0,0,0,-0.22777,0
942.03912,0,0,0,0,-0.15703,0
942.07245,0,0,0,0,-0.09453,0
942.10578,0,0,0,0,-0.03204,0
942.13911,0,0,0,0,0.03046,0
942.17244,0,0,0,0,0.09295,0
942.20577,0,0,0,0,0.15968,0
942.2391,0,0,0,0,0.22794,0
942.27243,0,0,0,0,0.29043,0
942.30576,0,0,0,0,0.35292,0
942.33909,0,0,0,0,0.41542,0
942.37242,0,0,0,0,0.47791,0
942.40575,0,0,0,0,0.54041,0
942.43908,0,0,0,0,0.61005,0
942.47241,0,0,0,0,0.67539,0
942.50574,0,0,0,0,0.73789,0
942.53907,0,0,0,0,0.80038,0
942.5724,0,0,0,0,0.86287,0
942.60573,0,0,0,0,0.92537,0
942.63906,0,0,0,0,0.99751,0
942.67239,0,0,0,0,1.06036,0
942.70572,0,0,0,0,1.12285,0
942.73905,0,0,0,0,1.18534,0
942.77238,0,0,0,0,1.24784,0
942.80571,0,0,0,0,1.31205,0
942.83904,0,0,0,0,1.38283,0
942.87237,0,0,0,0,1.44532,0
942.9057,0,0,0,0,1.50781,0
942.93903,0,0,0,0,1.57031,0
942.97236,0,0,0,0,1.6328,0
943.00569,0,0,0,0,1.69951,0
943.03902,0,0,0,0,1.76779,0
943.07235,0,0,0,0,1.83028,0
943.10568,0,0,0,0,1.89277,0
943.13901,0,0,0,0,1.95527,0
943.17234,0,0,0,0,2.01776,0
943.20567,0,0,0,0,2.08026,0
943.239,0,0,0,0,2.14987,0
943.27233,0,0,0,0,2.21524,0
943.30566,0,0,0,0,2.27774,0
943.33899,0,0,0,0,2.33186,0
943.37232,0,0,0,0,2.37515,0
943.40565,0,0,0,0,2.40761,0
943.43898,0,0,0,0,2.42924,0
943.47231,0,0,0,0,2.44,0
943.50564,0,0,0,0,2.44,0
943.53897,0,0,0,0,2.44,0
943.5723,0,0,0,0,2.43872,0
943.60563,0,0,0,0,2.42491,0
943.63896,0,0,0,0,2.39366,0
943.67229,0,0,0,0,2.35736,0
943.70562,0,0,0,0,2.30234,0
943.73895,0,0,0,0,2.23984,0
943.77228,0,0,0,0,2.17735,0
943.80561,0,0,0,0,2.11486,0
943.83894,0,0,0,0,2.05236,0
943.87227,0,0,0,0,1.98987,0
943.9056,0,0,0,0,1.92194,0
943.93893,0,0,0,0,1.85488,0
943.97226,0,0,0,0,1.79239,0
944.00559,0,0,0,0,1.72989,0
944.03892,0,0,0,0,1.6674,0
944.07225,0,0,0,0,1.60491,0
944.10558,0,0,0,0,1.54241,0
944.13891,0,0,0,0,1.47157,0
944.17224,0,0,0,0,1.40743,0
944.20557,0,0,0,0,1.34493,0
944.2389,0,0,0,0,1.28244,0
944.27223,0,0,0,0,1.21994,0
944.30556,0,0,0,0,1.15703,0
944.33889,0,0,0,0,1.08496,0
944.37222,0,0,0,0,1.02246,0
944.40555,0,0,0,0,0.95997,0
944.43888,0,0,0,0,0.89748,0
944.47221,0,0,0,0,0.83498,0
944.50554,0,0,0,0,0.76957,0
944.53887,0,0,0,0,0.69999,0
944.5722,0,0,0,0,0.6375,0
944.60553,0,0,0,0,0.57501,0
944.63886,0,0,0,0,0.51251,0
944.67219,0,0,0,0,0.44502,0
944.70552,0,0,0,0,0.37753,0
944.73885,0,0,0,0,0.31503,0
944.77218,0,0,0,0,0.25254,0
944.80551,0,0,0,0,0.19004,0
944.83884,0,0,0,0,0.12755,0
944.87217,0,0,0,0,0.05757,0
944.9055,0,0,0,0,-0.00744,0
944.93883,0,0,0,0,-0.06993,0
944.97216,0,0,0,0,-0.13242,0
945.00549,0,0,0,0,-0.19492,0
945.03882,0,0,0,0,-0.25741,0
945.07215,0,0,0,0,-0.32989,0
945.10548,0,0,0,0,-0.3924,0
945.13881,0,0,0,0,-0.45489,0
945.17214,0,0,0,0,-0.51739,0
945.20547,0,0,0,0,-0.57988,0
945.2388,0,0,0,0,-0.64444,0
945.27213,0,0,0,0,-0.71487,0
945.30546,0,0,0,0,-0.77736,0
945.33879,0,0,0,0,-0.83986,0
945.37212,0,0,0,0,-0.90235,0
945.40545,0,0,0,0,-0.96484,0
945.43878,0,0,0,0,-1.02734,0
945.47211,0,0,0,0,-1.08983,0
945.50544,0,0,0,0,-1.15232,0
945.53877,0,0,0,0,-1.21482,0
945.5721,0,0,0,0,-1.27731,0
945.60543,0,0,0,0,-1.33981,0
945.63876,0,0,0,0,-1.4023,0
945.67209,0,0,0,0,-1.46479,0
945.70542,0,0,0,0,-1.52729,0
945.73875,0,0,0,0,-1.58978,0
945.77208,0,0,0,0,-1.65228,0
945.80541,0,0,0,0,-1.71477,0
945.83874,0,0,0,0,-1.77726,0
945.87207,0,0,0,0,-1.8298,0
945.9054,0,0,0,0,-1.89225,0
945.93873,0,0,0,0,-1.95395,0
945.97206,0,0,0,0,-2.00603,0
946.00539,0,0,0,0,-2.05649,0
946.03872,0,0,0,0,-2.09611,0
946.07205,0,0,0,0,-2.12736,0
