Time(s),position(rad)_axis_1,position(rad)_axis_2,position(rad)_axis_3,position(rad)_axis_4,position(rad)_axis_5,position(rad)_axis_6
201.51318,-0.37867,0,0,0,0,0
201.54651,-0.35784,0,0,0,0,0
201.57984,-0.33701,0,0,0,0,0
201.61317,-0.31618,0,0,0,0,0
201.6465,-0.29534,0,0,0,0,0
201.67983,-0.27451,0,0,0,0,0
201.71316,-0.25684,0,0,0,0,0
201.74649,-0.24285,0,0,0,0,0
201.77982,-0.22202,0,0,0,0,0
201.81315,-0.20119,0,0,0,0,0
201.84648,-0.18036,0,0,0,0,0
201.87981,-0.15953,0,0,0,0,0
201.91314,-0.13869,0,0,0,0,0
201.94647,-0.11786,0,0,0,0,0
201.9798,-0.09703,0,0,0,0,0
202.01313,-0.0762,0,0,0,0,0
202.04646,-0.05537,0,0,0,0,0
202.07979,-0.03454,0,0,0,0,0
202.11312,-0.02185,0,0,0,0,0
202.14645,-0.01144,0,0,0,0,0
202.17978,-0.01,0,0,0,0,0
202.21311,-0.01,0,0,0,0,0
202.24644,-0.00019,0,0,0,0,0
202.27977,0,0,0,0,0,0
202.3131,-0.00064,0,0,0,0,0
202.34643,-0.01,0,0,0,0,0
202.37976,-0.01147,0,0,0,0,0
202.41309,-0.02377,0,0,0,0,0
202.44642,-0.04461,0,0,0,0,0
202.47975,-0.06544,0,0,0,0,0
202.51308,-0.08627,0,0,0,0,0
202.54641,-0.1071,0,0,0,0,0
202.57974,-0.12793,0,0,0,0,0
202.61307,-0.14876,0,0,0,0,0
202.6464,-0.16959,0,0,0,0,0
202.67973,-0.19042,0,0,0,0,0
202.71306,-0.21126,0,0,0,0,0
202.74639,-0.23209,0,0,0,0,0
202.77972,-0.25292,0,0,0,0,0
202.81305,-0.27375,0,0,0,0,0
202.84638,-0.29458,0,0,0,0,0
202.87971,-0.31541,0,0,0,0,0
202.91304,-0.33624,0,0,0,0,0
202.94637,-0.35707,0,0,0,0,0
202.9797,-0.37791,0,0,0,0,0
203.01303,-0.39874,0,0,0,0,0
203.04636,-0.41957,0,0,0,0,0
203.07969,-0.4404,0,0,0,0,0
203.11302,-0.46062,0,0,0,0,0
203.14635,-0.47206,0,0,0,0,0
203.17968,-0.49289,0,0,0,0,0
203.21301,-0.51372,0,0,0,0,0
203.24634,-0.53456,0,0,0,0,0
203.27967,-0.55539,0,0,0,0,0
203.313,-0.57622,0,0,0,0,0
203.34633,-0.59705,0,0,0,0,0
203.37966,-0.61788,0,0,0,0,0
203.41299,-0.63871,0,0,0,0,0
203.44632,-0.65954,0,0,0,0,0
203.47965,-0.68038,0,0,0,0,0
203.51298,-0.70121,0,0,0,0,0
203.54631,-0.72204,0,0,0,0,0
203.57964,-0.74287,0,0,0,0,0
203.61297,-0.7637,0,0,0,0,0
203.6463,-0.78453,0,0,0,0,0
203.67963,-0.80536,0,0,0,0,0
203.71296,-0.82619,0,0,0,0,0
203.74629,-0.84702,0,0,0,0,0
203.77962,-0.86786,0,0,0,0,0
203.81295,-0.88869,0,0,0,0,0
203.84628,-0.90952,0,0,0,0,0
203.87961,-0.93035,0,0,0,0,0
203.91294,-0.95118,0,0,0,0,0
203.94627,-0.97201,0,0,0,0,0
203.9796,-0.99284,0,0,0,0,0
204.01293,-1.01367,0,0,0,0,0
204.04626,-1.03451,0,0,0,0,0
204.07959,-1.05534,0,0,0,0,0
204.11292,-1.07617,0,0,0,0,0
204.14625,-1.097,0,0,0,0,0
204.17958,-1.11783,0,0,0,0,0
204.21291,-1.13866,0,0,0,0,0
204.24624,-1.15949,0,0,0,0,0
204.27957,-1.18032,0,0,0,0,0
204.3129,-1.20116,0,0,0,0,0
204.34623,-1.22199,0,0,0,0,0
204.37956,-1.24282,0,0,0,0,0
204.41289,-1.26365,0,0,0,0,0
204.44622,-1.28448,0,0,0,0,0
204.47955,-1.30531,0,0,0,0,0
204.51288,-1.32614,0,0,0,0,0
204.54621,-1.34697,0,0,0,0,0
204.57954,-1.36781,0,0,0,0,0
204.61287,-1.38864,0,0,0,0,0
204.6462,-1.40947,0,0,0,0,0
204.67953,-1.4303,0,0,0,0,0
204.71286,-1.45113,0,0,0,0,0
204.74619,-1.47196,0,0,0,0,0
204.77952,-1.49279,0,0,0,0,0
204.81285,-1.51362,0,0,0,0,0
204.84618,-1.53446,0,0,0,0,0
204.87951,-1.55529,0,0,0,0,0
204.91284,-1.57612,0,0,0,0,0
204.94617,-1.59695,0,0,0,0,0
204.9795,-1.61778,0,0,0,0,0
205.01283,-1.63861,0,0,0,0,0
205.04616,-1.65944,0,0,0,0,0
205.07949,-1.68028,0,0,0,0,0
205.11282,-1.70111,0,0,0,0,0
205.14615,-1.72194,0,0,0,0,0
205.17948,-1.74277,0,0,0,0,0
205.21281,-1.7636,0,0,0,0,0
205.24614,-1.78443,0,0,0,0,0
205.27947,-1.80526,0,0,0,0,0
205.3128,-1.82609,0,0,0,0,0
205.34613,-1.84693,0,0,0,0,0
205.37946,-1.86776,0,0,0,0,0
205.41279,-1.88859,0,0,0,0,0
205.44612,-1.90942,0,0,0,0,0
205.47945,-1.93025,0,0,0,0,0
205.51278,-1.95108,0,0,0,0,0
205.54611,-1.97191,0,0,0,0,0
205.57944,-1.99137,0,0,0,0,0
205.61277,-2.00357,0,0,0,0,0
205.6461,-2.02441,0,0,0,0,0
205.67943,-2.04524,0,0,0,0,0
205.71276,-2.06607,0,0,0,0,0
205.74609,-2.0869,0,0,0,0,0
205.77942,-2.10773,0,0,0,0,0
205.81275,-2.12856,0,0,0,0,0
205.84608,-2.14939,0,0,0,0,0
205.87941,-2.17022,0,0,0,0,0
205.91274,-2.19106,0,0,0,0,0
205.94607,-2.21189,0,0,0,0,0
205.9794,-2.23272,0,0,0,0,0
206.01273,-2.25355,0,0,0,0,0
206.04606,-2.27438,0,0,0,0,0
206.07939,-2.29521,0,0,0,0,0
206.11272,-2.31604,0,0,0,0,0
206.14605,-2.33687,0,0,0,0,0
206.17938,-2.35771,0,0,0,0,0
206.21271,-2.37854,0,0,0,0,0
206.24604,-2.39937,0,0,0,0,0
206.27937,-2.4202,0,0,0,0,0
206.3127,-2.44103,0,0,0,0,0
206.34603,-2.46186,0,0,0,0,0
206.37936,-2.48269,0,0,0,0,0
206.41269,-2.50352,0,0,0,0,0
206.44602,-2.52436,0,0,0,0,0
206.47935,-2.54519,0,0,0,0,0
206.51268,-2.56602,0,0,0,0,0
206.54601,-2.58685,0,0,0,0,0
206.57934,-2.60768,0,0,0,0,0
206.61267,-2.62851,0,0,0,0,0
206.646,-2.64934,0,0,0,0,0
206.67933,-2.67018,0,0,0,0,0
206.71266,-2.69101,0,0,0,0,0
206.74599,-2.71184,0,0,0,0,0
206.77932,-2.73267,0,0,0,0,0
206.81265,-2.7535,0,0,0,0,0
206.84598,-2.76717,0,0,0,0,0
206.87931,-2.77758,0,0,0,0,0
206.91264,-2.78,0,0,0,0,0
206.94597,-2.78841,0,0,0,0,0
206.9793,-2.79,0,0,0,0,0
207.01263,-2.78076,0,0,0,0,0
207.04596,-2.78,0,0,0,0,0
207.07929,-2.76985,0,0,0,0,0
207.11262,-2.74902,0,0,0,0,0
207.14595,-2.72819,0,0,0,0,0
207.17928,-2.70736,0,0,0,0,0
207.21261,-2.68652,0,0,0,0,0
207.24594,-2.66569,0,0,0,0,0
207.27927,-2.64486,0,0,0,0,0
207.3126,-2.62403,0,0,0,0,0
207.34593,-2.6032,0,0,0,0,0
207.37926,-2.58237,0,0,0,0,0
207.41259,-2.56154,0,0,0,0,0
207.44592,-2.54071,0,0,0,0,0
207.47925,-2.51988,0,0,0,0,0
207.51258,-2.49904,0,0,0,0,0
207.54591,-2.47821,0,0,0,0,0
207.57924,-2.45738,0,0,0,0,0
207.61257,-2.43655,0,0,0,0,0
207.6459,-2.41572,0,0,0,0,0
207.67923,-2.39489,0,0,0,0,0
207.71256,-2.37406,0,0,0,0,0
207.74589,-2.35323,0,0,0,0,0
207.77922,-2.33239,0,0,0,0,0
207.81255,-2.31156,0,0,0,0,0
207.84588,-2.29073,0,0,0,0,0
207.87921,-2.2799,0,0,0,0,0
207.91254,-2.25907,0,0,0,0,0
207.94587,-2.23824,0,0,0,0,0
207.9792,-2.21741,0,0,0,0,0
208.01253,-2.19658,0,0,0,0,0
208.04586,-2.17574,0,0,0,0,0
208.07919,-2.15491,0,0,0,0,0
208.11252,-2.13408,0,0,0,0,0
208.14585,-2.11325,0,0,0,0,0
208.17918,-2.09242,0,0,0,0,0
208.21251,-2.07159,0,0,0,0,0
208.24584,-2.05076,0,0,0,0,0
208.27917,-2.02992,0,0,0,0,0
208.3125,-2.00909,0,0,0,0,0
208.34583,-1.98826,0,0,0,0,0
208.37916,-1.96743,0,0,0,0,0
208.41249,-1.9466,0,0,0,0,0
208.44582,-1.92577,0,0,0,0,0
208.47915,-1.90494,0,0,0,0,0
208.51248,-1.88411,0,0,0,0,0
208.54581,-1.86327,0,0,0,0,0
208.57914,-1.84244,0,0,0,0,0
208.61247,-1.82161,0,0,0,0,0
208.6458,-1.80078,0,0,0,0,0
208.67913,-1.77995,0,0,0,0,0
208.71246,-1.75912,0,0,0,0,0
208.74579,-1.73829,0,0,0,0,0
208.77912,-1.71746,0,0,0,0,0
208.81245,-1.69662,0,0,0,0,0
208.84578,-1.67579,0,0,0,0,0
208.87911,-1.65496,0,0,0,0,0
208.91244,-1.63413,0,0,0,0,0
208.94577,-1.6133,0,0,0,0,0
208.9791,-1.59247,0,0,0,0,0
209.01243,-1.57164,0,0,0,0,0
209.04576,-1.55081,0,0,0,0,0
209.07909,-1.52998,0,0,0,0,0
209.11242,-1.50914,0,0,0,0,0
209.14575,-1.48831,0,0,0,0,0
209.17908,-1.46748,0,0,0,0,0
209.21241,-1.44665,0,0,0,0,0
209.24574,-1.42582,0,0,0,0,0
209.27907,-1.40499,0,0,0,0,0
209.3124,-1.38416,0,0,0,0,0
209.34573,-1.36333,0,0,0,0,0
209.37906,-1.34249,0,0,0,0,0
209.41239,-1.32166,0,0,0,0,0
209.44572,-1.30083,0,0,0,0,0
209.47905,-1.28,0,0,0,0,0
209.51238,-1.25917,0,0,0,0,0
209.54571,-1.23834,0,0,0,0,0
209.57904,-1.21751,0,0,0,0,0
209.61237,-1.19668,0,0,0,0,0
209.6457,-1.17584,0,0,0,0,0
209.67903,-1.15501,0,0,0,0,0
209.71236,-1.13418,0,0,0,0,0
209.74569,-1.11335,0,0,0,0,0
209.77902,-1.09252,0,0,0,0,0
209.81235,-1.07169,0,0,0,0,0
209.84568,-1.05086,0,0,0,0,0
209.87901,-1.03003,0,0,0,0,0
209.91234,-1.00919,0,0,0,0,0
209.94567,-0.98836,0,0,0,0,0
209.979,-0.96753,0,0,0,0,0
210.01233,-0.9467,0,0,0,0,0
210.04566,-0.92587,0,0,0,0,0
210.07899,-0.90504,0,0,0,0,0
210.11232,-0.88421,0,0,0,0,0
210.14565,-0.86338,0,0,0,0,0
210.17898,-0.84254,0,0,0,0,0
210.21231,-0.82171,0,0,0,0,0
210.24564,-0.80088,0,0,0,0,0
210.27897,-0.78005,0,0,0,0,0
210.3123,-0.75922,0,0,0,0,0
210.34563,-0.73919,0,0,0,0,0
210.37896,-0.72756,0,0,0,0,0
210.41229,-0.70673,0,0,0,0,0
210.44562,-0.68589,0,0,0,0,0
210.47895,-0.66506,0,0,0,0,0
210.51228,-0.64423,0,0,0,0,0
210.54561,-0.6234,0,0,0,0,0
210.57894,-0.60257,0,0,0,0,0
210.61227,-0.58174,0,0,0,0,0
210.6456,-0.56091,0,0,0,0,0
210.67893,-0.54008,0,0,0,0,0
210.71226,-0.51924,0,0,0,0,0
210.74559,-0.49841,0,0,0,0,0
210.77892,-0.47758,0,0,0,0,0
210.81225,-0.45675,0,0,0,0,0
210.84558,-0.43592,0,0,0,0,0
210.87891,-0.41509,0,0,0,0,0
210.91224,-0.39426,0,0,0,0,0
210.94557,-0.37343,0,0,0,0,0
210.9789,-0.35259,0,0,0,0,0
211.01223,-0.33176,0,0,0,0,0
211.04556,-0.31093,0,0,0,0,0
211.07889,-0.2901,0,0,0,0,0
211.11222,-0.26927,0,0,0,0,0
211.14555,-0.24844,0,0,0,0,0
211.17888,-0.22761,0,0,0,0,0
211.21221,-0.20678,0,0,0,0,0
211.24554,-0.18594,0,0,0,0,0
211.27887,-0.16511,0,0,0,0,0
211.3122,-0.14428,0,0,0,0,0
211.34553,-0.12345,0,0,0,0,0
211.37886,-0.10262,0,0,0,0,0
211.41219,-0.08179,0,0,0,0,0
211.44552,-0.06096,0,0,0,0,0
211.47885,-0.04506,0,0,0,0,0
211.51218,-0.02929,0,0,0,0,0
211.54551,-0.01423,0,0,0,0,0
211.57884,-0.01,0,0,0,0,0
211.61217,-0.01,0,0,0,0,0
211.6455,-0.00298,0,0,0,0,0
211.67883,0,0,0,0,0,0
211.71216,0,0,0,0,0,0
211.74549,-0.00826,0,0,0,0,0
211.77882,-0.01,0,0,0,0,0
211.81215,-0.01909,0,0,0,0,0
211.84548,-0.03902,0,0,0,0,0
211.87881,-0.04993,0,0,0,0,0
211.91214,-0.07068,0,0,0,0,0
211.94547,-0.09151,0,0,0,0,0
211.9788,-0.11234,0,0,0,0,0
212.01213,-0.13317,0,0,0,0,0
212.04546,-0.15401,0,0,0,0,0
212.07879,-0.17484,0,0,0,0,0
212.11212,-0.19567,0,0,0,0,0
212.14545,-0.2165,0,0,0,0,0
212.17878,-0.23733,0,0,0,0,0
212.21211,-0.25816,0,0,0,0,0
212.24544,-0.27899,0,0,0,0,0
212.27877,-0.29982,0,0,0,0,0
212.3121,-0.32066,0,0,0,0,0
212.34543,-0.34149,0,0,0,0,0
212.37876,-0.36232,0,0,0,0,0
212.41209,-0.38315,0,0,0,0,0
212.44542,-0.40398,0,0,0,0,0
212.47875,-0.42481,0,0,0,0,0
212.51208,-0.44564,0,0,0,0,0
212.54541,-0.46647,0,0,0,0,0
212.57874,-0.48731,0,0,0,0,0
212.61207,-0.50814,0,0,0,0,0
212.6454,-0.52897,0,0,0,0,0
212.67873,-0.5399,0,0,0,0,0
212.71206,-0.56063,0,0,0,0,0
212.74539,-0.58146,0,0,0,0,0
212.77872,-0.60229,0,0,0,0,0
212.81205,-0.62312,0,0,0,0,0
212.84538,-0.64396,0,0,0,0,0
212.87871,-0.66479,0,0,0,0,0
212.91204,-0.68562,0,0,0,0,0
212.94537,-0.70645,0,0,0,0,0
212.9787,-0.72728,0,0,0,0,0
213.01203,-0.74811,0,0,0,0,0
213.04536,-0.76894,0,0,0,0,0
213.07869,-0.78977,0,0,0,0,0
213.11202,-0.81061,0,0,0,0,0
213.14535,-0.83144,0,0,0,0,0
213.17868,-0.85227,0,0,0,0,0
213.21201,-0.8731,0,0,0,0,0
213.24534,-0.89393,0,0,0,0,0
213.27867,-0.91476,0,0,0,0,0
213.312,-0.93559,0,0,0,0,0
213.34533,-0.95643,0,0,0,0,0
213.37866,-0.97726,0,0,0,0,0
213.41199,-0.99809,0,0,0,0,0
213.44532,-1.01892,0,0,0,0,0
213.47865,-1.03975,0,0,0,0,0
213.51198,-1.06058,0,0,0,0,0
213.54531,-1.08141,0,0,0,0,0
213.57864,-1.10224,0,0,0,0,0
213.61197,-1.12307,0,0,0,0,0
213.6453,-1.14195,0,0,0,0,0
213.67863,-1.15474,0,0,0,0,0
213.71196,-1.17557,0,0,0,0,0
213.74529,-1.1964,0,0,0,0,0
213.77862,-1.21723,0,0,0,0,0
213.81195,-1.23806,0,0,0,0,0
213.84528,-1.25889,0,0,0,0,0
213.87861,-1.27972,0,0,0,0,0
213.91194,-1.30056,0,0,0,0,0
213.94527,-1.32139,0,0,0,0,0
213.9786,-1.34222,0,0,0,0,0
214.01193,-1.36305,0,0,0,0,0
214.04526,-1.38388,0,0,0,0,0
214.07859,-1.40471,0,0,0,0,0
214.11192,-1.42554,0,0,0,0,0
214.14525,-1.44637,0,0,0,0,0
214.17858,-1.46721,0,0,0,0,0
214.21191,-1.48804,0,0,0,0,0
214.24524,-1.50887,0,0,0,0,0
214.27857,-1.5297,0,0,0,0,0
214.3119,-1.55053,0,0,0,0,0
214.34523,-1.57136,0,0,0,0,0
214.37856,-1.59219,0,0,0,0,0
214.41189,-1.61302,0,0,0,0,0
214.44522,-1.63386,0,0,0,0,0
214.47855,-1.65469,0,0,0,0,0
214.51188,-1.67552,0,0,0,0,0
214.54521,-1.69635,0,0,0,0,0
214.57854,-1.71718,0,0,0,0,0
214.61187,-1.73801,0,0,0,0,0
214.6452,-1.75884,0,0,0,0,0
214.67853,-1.77967,0,0,0,0,0
214.71186,-1.80051,0,0,0,0,0
214.74519,-1.82134,0,0,0,0,0
214.77852,-1.84217,0,0,0,0,0
214.81185,-1.863,0,0,0,0,0
214.84518,-1.88383,0,0,0,0,0
214.87851,-1.90466,0,0,0,0,0
214.91184,-1.92549,0,0,0,0,0
214.94517,-1.94633,0,0,0,0,0
214.9785,-1.96716,0,0,0,0,0
215.01183,-1.98799,0,0,0,0,0
215.04516,-2.00882,0,0,0,0,0
215.07849,-2.02965,0,0,0,0,0
215.11182,-2.05048,0,0,0,0,0
215.14515,-2.07131,0,0,0,0,0
215.17848,-2.09214,0,0,0,0,0
215.21181,-2.11298,0,0,0,0,0
215.24514,-2.13381,0,0,0,0,0
215.27847,-2.15464,0,0,0,0,0
215.3118,-2.17547,0,0,0,0,0
215.34513,-2.1963,0,0,0,0,0
215.37846,-2.21713,0,0,0,0,0
215.41179,-2.23796,0,0,0,0,0
215.44512,-2.25879,0,0,0,0,0
215.47845,-2.27962,0,0,0,0,0
215.51178,-2.30046,0,0,0,0,0
215.54511,-2.32129,0,0,0,0,0
215.57844,-2.34212,0,0,0,0,0
215.61177,-2.36295,0,0,0,0,0
215.6451,-2.38378,0,0,0,0,0
215.67843,-2.40461,0,0,0,0,0
215.71176,-2.42544,0,0,0,0,0
215.74509,-2.44627,0,0,0,0,0
215.77842,-2.46711,0,0,0,0,0
215.81175,-2.48794,0,0,0,0,0
215.84508,-2.50877,0,0,0,0,0
215.87841,-2.5296,0,0,0,0,0
215.91174,-2.55043,0,0,0,0,0
215.94507,-2.57126,0,0,0,0,0
215.9784,-2.59209,0,0,0,0,0
216.01173,-2.61292,0,0,0,0,0
216.04506,-2.63376,0,0,0,0,0
216.07839,-2.65459,0,0,0,0,0
216.11172,-2.67271,0,0,0,0,0
216.14505,-2.68625,0,0,0,0,0
216.17838,-2.70708,0,0,0,0,0
216.21171,-2.72791,0,0,0,0,0
216.24504,-2.74874,0,0,0,0,0
216.27837,-2.76479,0,0,0,0,0
216.3117,-2.7752,0,0,0,0,0
216.34503,-2.78,0,0,0,0,0
216.37836,-2.78603,0,0,0,0,0
216.41169,-2.79,0,0,0,0,0
216.44502,-2.78313,0,0,0,0,0
216.47835,-2.78,0,0,0,0,0
216.51168,-2.7723,0,0,0,0,0
216.54501,-2.75377,0,0,0,0,0
216.57834,-2.74147,0,0,0,0,0
216.61167,-2.72211,0,0,0,0,0
216.645,-2.70128,0,0,0,0,0
216.67833,-2.68045,0,0,0,0,0
216.71166,-2.65962,0,0,0,0,0
216.74499,-2.63879,0,0,0,0,0
216.77832,-2.61796,0,0,0,0,0
216.81165,-2.59712,0,0,0,0,0
216.84498,-2.57629,0,0,0,0,0
216.87831,-2.55546,0,0,0,0,0
216.91164,-2.53463,0,0,0,0,0
216.94497,-2.5138,0,0,0,0,0
216.9783,-2.49297,0,0,0,0,0
217.01163,-2.47214,0,0,0,0,0
217.04496,-2.45131,0,0,0,0,0
217.07829,-2.43047,0,0,0,0,0
217.11162,-2.40964,0,0,0,0,0
217.14495,-2.38881,0,0,0,0,0
217.17828,-2.36798,0,0,0,0,0
217.21161,-2.34715,0,0,0,0,0
217.24494,-2.32632,0,0,0,0,0
217.27827,-2.30549,0,0,0,0,0
217.3116,-2.28466,0,0,0,0,0
217.34493,-2.26383,0,0,0,0,0
217.37826,-2.24299,0,0,0,0,0
217.41159,-2.22216,0,0,0,0,0
217.44492,-2.20133,0,0,0,0,0
217.47825,-2.1805,0,0,0,0,0
217.51158,-2.15967,0,0,0,0,0
217.54491,-2.13884,0,0,0,0,0
217.57824,-2.11801,0,0,0,0,0
217.61157,-2.09718,0,0,0,0,0
217.6449,-2.07634,0,0,0,0,0
217.67823,-2.05551,0,0,0,0,0
217.71156,-2.03468,0,0,0,0,0
217.74489,-2.01385,0,0,0,0,0
217.77822,-1.99302,0,0,0,0,0
217.81155,-1.97219,0,0,0,0,0
217.84488,-1.95136,0,0,0,0,0
217.87821,-1.93053,0,0,0,0,0
217.91154,-1.90969,0,0,0,0,0
217.94487,-1.88886,0,0,0,0,0
217.9782,-1.86803,0,0,0,0,0
218.01153,-1.8472,0,0,0,0,0
218.04486,-1.82637,0,0,0,0,0
218.07819,-1.80554,0,0,0,0,0
218.11152,-1.78471,0,0,0,0,0
218.14485,-1.76388,0,0,0,0,0
218.17818,-1.74304,0,0,0,0,0
218.21151,-1.72221,0,0,0,0,0
218.24484,-1.70138,0,0,0,0,0
218.27817,-1.68055,0,0,0,0,0
218.3115,-1.65972,0,0,0,0,0
218.34483,-1.63889,0,0,0,0,0
218.37816,-1.61806,0,0,0,0,0
218.41149,-1.59723,0,0,0,0,0
218.44482,-1.57639,0,0,0,0,0
218.47815,-1.55556,0,0,0,0,0
218.51148,-1.53473,0,0,0,0,0
218.54481,-1.5139,0,0,0,0,0
218.57814,-1.49307,0,0,0,0,0
218.61147,-1.47224,0,0,0,0,0
218.6448,-1.45141,0,0,0,0,0
218.67813,-1.43058,0,0,0,0,0
218.71146,-1.40974,0,0,0,0,0
218.74479,-1.38891,0,0,0,0,0
218.77812,-1.36808,0,0,0,0,0
218.81145,-1.34725,0,0,0,0,0
218.84478,-1.32642,0,0,0,0,0
218.87811,-1.30559,0,0,0,0,0
218.91144,-1.28476,0,0,0,0,0
218.94477,-1.26393,0,0,0,0,0
218.9781,-1.25155,0,0,0,0,0
219.01143,-1.23226,0,0,0,0,0
219.04476,-1.21143,0,0,0,0,0
219.07809,-1.1906,0,0,0,0,0
219.11142,-1.16977,0,0,0,0,0
219.14475,-1.14894,0,0,0,0,0
219.17808,-1.12811,0,0,0,0,0
219.21141,-1.10728,0,0,0,0,0
219.24474,-1.08644,0,0,0,0,0
219.27807,-1.06561,0,0,0,0,0
219.3114,-1.04478,0,0,0,0,0
219.34473,-1.02395,0,0,0,0,0
219.37806,-1.00312,0,0,0,0,0
219.41139,-0.98229,0,0,0,0,0
219.44472,-0.96146,0,0,0,0,0
219.47805,-0.94063,0,0,0,0,0
219.51138,-0.91979,0,0,0,0,0
219.54471,-0.89896,0,0,0,0,0
219.57804,-0.87813,0,0,0,0,0
219.61137,-0.8573,0,0,0,0,0
219.6447,-0.83647,0,0,0,0,0
219.67803,-0.81564,0,0,0,0,0
219.71136,-0.79481,0,0,0,0,0
219.74469,-0.77397,0,0,0,0,0
219.77802,-0.75314,0,0,0,0,0
219.81135,-0.73231,0,0,0,0,0
219.84468,-0.71148,0,0,0,0,0
219.87801,-0.69065,0,0,0,0,0
219.91134,-0.66982,0,0,0,0,0
219.94467,-0.64899,0,0,0,0,0
219.978,-0.62816,0,0,0,0,0
220.01133,-0.60733,0,0,0,0,0
220.04466,-0.58649,0,0,0,0,0
220.07799,-0.56566,0,0,0,0,0
220.11132,-0.54483,0,0,0,0,0
220.14465,-0.524,0,0,0,0,0
220.17798,-0.50317,0,0,0,0,0
220.21131,-0.48234,0,0,0,0,0
220.24464,-0.46151,0,0,0,0,0
220.27797,-0.44068,0,0,0,0,0
220.3113,-0.41984,0,0,0,0,0
220.34463,-0.39901,0,0,0,0,0
220.37796,-0.37818,0,0,0,0,0
220.41129,-0.35735,0,0,0,0,0
220.44462,-0.33652,0,0,0,0,0
220.47795,-0.31569,0,0,0,0,0
220.51128,-0.29486,0,0,0,0,0
220.54461,-0.27403,0,0,0,0,0
220.57794,-0.25319,0,0,0,0,0
220.61127,-0.23236,0,0,0,0,0
220.6446,-0.21153,0,0,0,0,0
220.67793,-0.1907,0,0,0,0,0
220.71126,-0.16987,0,0,0,0,0
220.74459,-0.14904,0,0,0,0,0
220.77792,-0.12821,0,0,0,0,0
220.81125,-0.10738,0,0,0,0,0
220.84458,-0.08654,0,0,0,0,0
220.87791,-0.06571,0,0,0,0,0
220.91124,-0.04744,0,0,0,0,0
220.94457,-0.03703,0,0,0,0,0
220.9779,-0.02661,0,0,0,0,0
221.01123,-0.01619,0,0,0,0,0
221.04456,-0.01,0,0,0,0,0
221.07789,-0.00536,0,0,0,0,0
221.11122,0,0,0,0,0,0
221.14455,0,0,0,0,0,0
221.17788,-0.00588,0,0,0,0,0
221.21121,-0.01,0,0,0,0,0
221.24454,-0.01672,0,0,0,0,0
221.27787,-0.02713,0,0,0,0,0
221.3112,-0.04509,0,0,0,0,0
221.34453,-0.06593,0,0,0,0,0
221.37786,-0.08676,0,0,0,0,0
221.41119,-0.10759,0,0,0,0,0
221.44452,-0.12842,0,0,0,0,0
221.47785,-0.14925,0,0,0,0,0
221.51118,-0.17008,0,0,0,0,0
221.54451,-0.19091,0,0,0,0,0
221.57784,-0.21174,0,0,0,0,0
221.61117,-0.23257,0,0,0,0,0
221.6445,-0.25341,0,0,0,0,0
221.67783,-0.27424,0,0,0,0,0
221.71116,-0.29507,0,0,0,0,0
221.74449,-0.3159,0,0,0,0,0
221.77782,-0.33673,0,0,0,0,0
221.81115,-0.35756,0,0,0,0,0
221.84448,-0.37839,0,0,0,0,0
221.87781,-0.39922,0,0,0,0,0
221.91114,-0.42006,0,0,0,0,0
221.94447,-0.44089,0,0,0,0,0
221.9778,-0.46172,0,0,0,0,0
222.01113,-0.48255,0,0,0,0,0
222.04446,-0.50338,0,0,0,0,0
222.07779,-0.52421,0,0,0,0,0
222.11112,-0.54504,0,0,0,0,0
222.14445,-0.56587,0,0,0,0,0
222.17778,-0.58671,0,0,0,0,0
222.21111,-0.60754,0,0,0,0,0
222.24444,-0.62837,0,0,0,0,0
222.27777,-0.6492,0,0,0,0,0
222.3111,-0.67003,0,0,0,0,0
222.34443,-0.69086,0,0,0,0,0
222.37776,-0.71169,0,0,0,0,0
222.41109,-0.73252,0,0,0,0,0
222.44442,-0.75336,0,0,0,0,0
222.47775,-0.77419,0,0,0,0,0
222.51108,-0.79502,0,0,0,0,0
222.54441,-0.81585,0,0,0,0,0
222.57774,-0.83668,0,0,0,0,0
222.61107,-0.85376,0,0,0,0,0
222.6444,-0.86834,0,0,0,0,0
222.67773,-0.88917,0,0,0,0,0
222.71106,-0.91001,0,0,0,0,0
222.74439,-0.93084,0,0,0,0,0
222.77772,-0.95167,0,0,0,0,0
222.81105,-0.9725,0,0,0,0,0
222.84438,-0.99333,0,0,0,0,0
222.87771,-1.01416,0,0,0,0,0
222.91104,-1.03499,0,0,0,0,0
222.94437,-1.05583,0,0,0,0,0
222.9777,-1.07666,0,0,0,0,0
223.01103,-1.09749,0,0,0,0,0
223.04436,-1.11832,0,0,0,0,0
223.07769,-1.13915,0,0,0,0,0
223.11102,-1.15998,0,0,0,0,0
223.14435,-1.18081,0,0,0,0,0
223.17768,-1.20164,0,0,0,0,0
223.21101,-1.22248,0,0,0,0,0
223.24434,-1.24331,0,0,0,0,0
223.27767,-1.26414,0,0,0,0,0
223.311,-1.28497,0,0,0,0,0
223.34433,-1.3058,0,0,0,0,0
223.37766,-1.32663,0,0,0,0,0
223.41099,-1.34746,0,0,0,0,0
223.44432,-1.36829,0,0,0,0,0
223.47765,-1.38912,0,0,0,0,0
223.51098,-1.40996,0,0,0,0,0
223.54431,-1.43079,0,0,0,0,0
223.57764,-1.45162,0,0,0,0,0
223.61097,-1.47245,0,0,0,0,0
223.6443,-1.49328,0,0,0,0,0
